FID,District,County,Route,Direction,Accidents,Lanes,Access1,Limited,AccessNum,AccessType,RoadWidth,LaneWidth,InnerShoulderWidth,InnerShoulderTreatedWidth,OuterShoulderWidth,OuterShoulderTreatedWidth,DesignSpeedLimit,InnerMedianWidth,Terrain,Barrier,Surface
"1,524",8,RIV,91,W,3,1,1,0,1,continuous,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,525",8,RIV,91,W,15,1,1,0,1,continuous,48,12,5,2,8,8,70,20,Flat,Metal Beam Barrier,Concrete
"1,526",8,RIV,91,W,17,1,2,1,1,buffer,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,527",8,RIV,91,W,20,1,2,1,1,buffer,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Concrete
"1,528",8,RIV,91,W,24,1,2,1,1,buffer,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Concrete
"1,529",8,RIV,91,W,27,2,2,2,1,barrier,61,12.2,9,9,10,10,70,20,Rolling,Concrete Barrier,Concrete
"1,530",8,RIV,91,W,0,1,1,0,2,mix,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,531",8,RIV,91,W,1,2,2,2,1,barrier,56,11.2,8,8,8,8,70,6,Rolling,Concrete Barrier,Concrete
"1,532",8,RIV,91,W,7,1,1,0,1,continuous,36,12,5,2,8,8,70,12,Flat,Metal Beam Barrier,Concrete
"1,533",8,RIV,91,W,29,2,2,2,1,barrier,61,12.2,9,9,10,10,70,20,Rolling,Concrete Barrier,Bridge Deck
"1,534",8,RIV,91,W,32,2,2,2,1,barrier,62,12.4,8,8,10,10,70,20,Rolling,Concrete Barrier,Concrete
"1,535",8,RIV,91,W,44,1,2,1,2,mix,36,12,10,10,8,8,70,22,Flat,Concrete Barrier,Concrete
"1,536",8,RIV,91,W,45,1,2,1,1,buffer,36,12,10,10,8,8,70,22,Flat,Concrete Barrier,Concrete
"1,537",8,RIV,91,W,0,2,2,2,1,barrier,62,12.4,8,8,10,10,70,20,Rolling,Concrete Barrier,Concrete
"1,538",8,RIV,91,W,5,1,1,0,1,continuous,36,12,5,2,8,8,70,12,Flat,Metal Beam Barrier,Concrete
"1,539",8,RIV,91,W,19,1,2,1,1,buffer,36,12,10,10,8,8,70,22,Flat,Concrete Barrier,Concrete
"1,540",8,RIV,91,W,23,2,2,2,2,mix,74,12.3,8,8,9,9,70,12,Flat,Concrete Barrier,Base & Surface
"1,541",8,RIV,91,W,50,1,2,1,1,buffer,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Concrete
"1,542",8,RIV,91,W,0,1,1,0,2,mix,36,12,5,2,8,8,70,12,Flat,Metal Beam Barrier,Concrete
"1,543",8,RIV,91,W,5,1,2,1,2,mix,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,544",8,RIV,91,W,17,1,2,1,1,buffer,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,545",8,RIV,91,W,29,1,2,1,1,buffer,36,12,10,10,8,8,70,22,Flat,Concrete Barrier,Concrete
"1,546",8,RIV,91,W,0,1,2,1,1,buffer,50,12.5,8,8,8,8,70,18,Flat,Concrete Barrier,Concrete
"1,547",8,RIV,91,W,2,1,2,1,2,mix,49,12.3,15,15,8,8,70,20,Flat,Concrete Barrier,Concrete
"1,548",8,RIV,91,W,7,1,1,0,1,continuous,36,12,5,2,8,8,70,12,Flat,Metal Beam Barrier,Concrete
"1,549",8,RIV,91,W,8,1,2,1,1,buffer,49,12.3,15,15,8,8,70,20,Flat,Concrete Barrier,Concrete
"1,550",8,RIV,91,W,13,1,2,1,1,buffer,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Concrete
"1,551",8,RIV,91,W,20,2,2,2,1,barrier,61,12.2,9,9,10,10,70,20,Rolling,Concrete Barrier,Concrete
"1,552",8,RIV,91,W,40,2,2,2,1,barrier,62,12.4,8,8,10,10,70,20,Rolling,Concrete Barrier,Concrete
"1,553",8,RIV,91,W,6,1,2,1,1,buffer,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,554",8,RIV,91,W,8,1,2,1,1,buffer,36,12,10,10,8,8,70,22,Flat,Concrete Barrier,Concrete
"1,555",8,RIV,91,W,10,1,1,0,1,continuous,36,12,5,2,8,8,70,20,Flat,Metal Beam Barrier,Concrete
"1,556",8,RIV,91,W,11,1,1,0,1,continuous,36,12,5,2,8,8,70,12,Flat,Metal Beam Barrier,Concrete
"1,557",8,RIV,91,W,16,1,1,0,2,mix,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,558",8,RIV,91,W,20,1,1,0,2,mix,36,12,10,10,8,8,70,22,Flat,Concrete Barrier,Concrete
"1,559",8,RIV,91,W,2,1,2,1,2,mix,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,560",8,RIV,91,W,8,1,1,0,1,continuous,36,12,5,2,8,8,70,12,Flat,Metal Beam Barrier,Concrete
"1,561",8,RIV,91,W,14,1,2,1,1,buffer,36,12,22,22,10,10,70,22,Flat,Concrete Barrier,Bridge Deck
"1,562",8,RIV,91,W,16,1,2,1,1,buffer,36,12,10,10,8,8,70,22,Flat,Concrete Barrier,Concrete
"1,563",8,RIV,91,W,19,2,2,2,1,barrier,61,12.2,9,9,10,10,70,20,Rolling,Concrete Barrier,Concrete
"1,564",8,RIV,91,W,35,1,2,1,1,buffer,49,12.3,15,15,8,8,70,20,Flat,Concrete Barrier,Concrete
"1,565",8,RIV,91,W,1,1,2,1,1,buffer,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,566",8,RIV,91,W,25,1,2,1,1,buffer,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Concrete
"1,567",8,RIV,91,W,4,1,1,0,1,continuous,47,15.7,0,0,0,0,70,20,Flat,Metal Beam Barrier,Bridge Deck
"1,568",8,RIV,91,W,10,2,2,2,1,barrier,56,11.2,2,2,8,8,70,6,Rolling,Concrete Barrier,Concrete
"1,569",8,RIV,91,W,11,1,2,1,1,buffer,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,570",8,RIV,91,W,12,2,2,2,1,barrier,74,12.3,8,8,10,10,70,18,Rolling,Concrete Barrier,Concrete
"1,571",8,RIV,91,W,23,2,2,2,1,barrier,74,12.3,8,8,9,9,70,12,Flat,Concrete Barrier,Base & Surface
"1,572",8,RIV,91,W,35,2,2,2,1,barrier,48,12,10,10,8,8,70,22,Flat,Concrete Barrier,Bridge Deck
"1,573",8,RIV,91,W,45,2,2,2,1,barrier,56,11.2,2,2,8,8,70,6,Rolling,Concrete Barrier,Concrete
"1,574",8,RIV,91,W,0,1,2,1,1,buffer,74,12.3,8,8,9,9,70,12,Flat,Concrete Barrier,Base & Surface
"1,575",8,RIV,91,W,17,2,2,2,1,barrier,56,11.2,8,8,8,8,70,6,Rolling,Concrete Barrier,Concrete
"1,576",8,RIV,91,W,35,1,1,0,4,mix,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,577",8,RIV,91,W,1,1,2,1,2,mix,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,578",8,RIV,91,W,9,1,2,1,1,buffer,36,12,10,10,8,8,70,22,Flat,Concrete Barrier,Concrete
"1,579",8,RIV,91,W,12,1,2,1,1,buffer,36,12,5,5,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,580",8,RIV,91,W,8,1,1,0,1,continuous,47,15.7,0,0,0,0,70,20,Flat,Bridge barrier,Bridge Deck
"1,581",8,RIV,91,W,0,1,1,0,1,continuous,36,12,5,2,8,8,70,20,Flat,Metal Beam Barrier,Concrete
"1,582",8,RIV,91,W,0,1,2,1,3,mix,62,12.4,8,8,10,10,70,18,Flat,Concrete Barrier,Concrete
"1,583",8,RIV,91,W,57,2,2,2,1,barrier,56,11.2,2,2,8,8,70,6,Rolling,Concrete Barrier,Concrete
"1,584",8,RIV,91,W,5,1,1,0,2,mix,50,12.5,8,8,8,8,70,18,Flat,Concrete Barrier,Concrete
"1,585",8,RIV,91,W,6,1,1,0,2,mix,36,12,5,2,8,8,70,12,Flat,Metal Beam Barrier,Concrete
"1,586",8,RIV,91,W,13,2,2,2,1,barrier,56,11.2,2,2,8,8,70,6,Rolling,Concrete Barrier,Concrete
"1,587",8,RIV,91,W,44,2,2,2,1,barrier,61,12.2,9,9,10,10,70,20,Rolling,Concrete Barrier,Bridge Deck
"1,588",8,SBD,210,E,0,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,589",8,SBD,210,E,0,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,590",8,SBD,210,E,8,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,591",8,SBD,210,E,0,1,2,1,2,mix,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,592",8,SBD,210,E,3,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,593",8,SBD,210,E,6,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,594",8,SBD,210,E,3,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,595",8,SBD,210,E,4,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,596",8,SBD,210,E,4,1,2,1,3,mix,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,597",8,SBD,210,E,0,1,2,1,2,mix,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,598",8,SBD,210,E,6,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,599",8,SBD,210,E,12,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,600",8,SBD,210,E,15,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,601",8,SBD,210,E,1,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,602",8,SBD,210,E,1,1,2,1,2,mix,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,603",8,SBD,210,E,1,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,604",8,SBD,210,E,3,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,605",8,SBD,210,E,8,1,2,1,2,mix,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,606",8,SBD,210,E,10,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,607",8,SBD,210,E,0,1,2,1,3,mix,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,608",8,SBD,210,E,0,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,609",8,SBD,210,E,0,1,1,0,2,mix,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,610",8,SBD,210,E,0,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,611",8,SBD,210,E,1,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,612",8,SBD,210,E,2,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,613",8,SBD,210,E,9,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,614",8,SBD,210,E,17,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,615",8,SBD,210,E,27,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,616",8,SBD,210,E,0,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,617",8,SBD,210,E,0,1,1,0,2,mix,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,618",8,SBD,210,E,0,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,619",8,SBD,210,E,2,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,620",8,SBD,210,E,2,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,621",8,SBD,210,E,2,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,622",8,SBD,210,E,0,1,2,1,2,mix,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,623",8,SBD,210,E,8,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,624",8,SBD,210,E,11,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,625",8,SBD,210,E,0,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,626",8,SBD,210,E,2,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,627",8,SBD,210,E,8,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,628",8,SBD,210,E,14,1,1,0,2,mix,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,629",8,SBD,210,E,0,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,630",8,SBD,210,E,8,1,2,1,2,mix,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,631",8,SBD,210,E,21,1,2,1,1,buffer,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,632",8,SBD,210,E,0,1,1,0,2,mix,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,633",8,SBD,210,E,1,1,1,0,2,mix,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,634",8,SBD,210,E,3,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,635",8,SBD,210,E,0,1,2,1,2,mix,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,636",8,SBD,210,E,10,1,1,0,2,mix,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,637",8,SBD,210,E,2,1,2,1,1,buffer,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,638",8,SBD,210,W,12,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,639",8,SBD,210,W,7,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,640",8,SBD,210,W,8,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,641",8,SBD,210,W,1,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,642",8,SBD,210,W,7,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,643",8,SBD,210,W,0,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,644",8,SBD,210,W,15,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,645",8,SBD,210,W,0,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,646",8,SBD,210,W,2,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,647",8,SBD,210,W,3,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,648",8,SBD,210,W,4,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,649",8,SBD,210,W,6,1,1,0,2,mix,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,650",8,SBD,210,W,9,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,651",8,SBD,210,W,13,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,652",8,SBD,210,W,13,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,653",8,SBD,210,W,2,1,1,0,2,mix,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,654",8,SBD,210,W,3,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,655",8,SBD,210,W,5,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,656",8,SBD,210,W,7,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,657",8,SBD,210,W,8,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,658",8,SBD,210,W,1,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,659",8,SBD,210,W,12,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,660",8,SBD,210,W,0,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,661",8,SBD,210,W,0,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,662",8,SBD,210,W,1,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,663",8,SBD,210,W,1,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,664",8,SBD,210,W,31,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,665",8,SBD,210,W,0,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,666",8,SBD,210,W,0,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,667",8,SBD,210,W,1,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,668",8,SBD,210,W,1,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,669",8,SBD,210,W,19,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,670",8,SBD,210,W,0,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,671",8,SBD,210,W,2,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,672",8,SBD,210,W,0,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,673",8,SBD,210,W,0,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,674",8,SBD,210,W,0,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,675",8,SBD,210,W,12,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,676",8,SBD,210,W,0,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,677",8,SBD,210,W,1,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,678",8,SBD,210,W,11,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,679",8,SBD,210,W,1,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,680",8,SBD,210,W,1,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,681",8,SBD,210,W,4,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,682",8,SBD,210,W,4,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,683",8,SBD,210,W,12,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,684",8,SBD,210,W,0,1,1,0,1,continuous,52,13,11,11,11,11,70,45,Flat,Bridge barrier,Concrete
"1,685",8,SBD,210,W,1,1,1,0,2,mix,52,13,11,11,11,11,70,45,Flat,Concrete Barrier,Concrete
"1,686",8,SBD,210,W,2,1,1,0,1,continuous,52,13,10,10,10,10,70,45,Flat,Concrete Barrier,Concrete
"1,687",8,SBD,215,N,1,1,1,0,1,continuous,24,12,0,0,0,0,70,99,Flat,Guardrail,Concrete
"1,688",8,SBD,215,N,1,1,1,0,1,continuous,36,12,8,8,11,8,70,22,Flat,Concrete Barrier,Base & Surface
"1,689",8,RIV,215,N,0,1,1,0,1,continuous,36,12,5,5,8,8,70,30,Rolling,Concrete Barrier,Base & Surface
"1,690",8,SBD,215,N,5,1,1,0,1,continuous,24,12,0,0,0,0,70,99,Flat,Guardrail,Concrete
"1,691",8,RIV,215,N,37,1,1,0,1,continuous,36,12,10,10,8,8,70,20,Flat,Concrete Barrier,Bridge Deck
"1,692",8,SBD,215,N,4,1,1,0,2,mix,48,12,5,5,13,13,70,16,Flat,Metal Beam Barrier,Bridge Deck
"1,693",8,SBD,215,N,4,1,1,0,1,continuous,36,12,5,2,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,694",8,RIV,215,N,7,1,1,0,1,continuous,36,12,5,5,8,8,70,99,Rolling,Bridge barrier,Base & Surface
"1,695",8,RIV,215,N,30,1,1,0,1,continuous,48,16,8,8,11,8,70,18,Flat,Concrete Barrier,Base & Surface
"1,696",8,RIV,215,N,49,1,1,0,1,continuous,36,12,5,5,8,8,70,30,Rolling,Concrete Barrier,Base & Surface
"1,697",8,SBD,215,N,0,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Metal Beam Barrier,Base & Surface
"1,698",8,SBD,215,N,4,1,1,0,1,continuous,36,12,5,5,8,8,70,90,Flat,No Barriers,Concrete
"1,699",8,RIV,215,N,32,1,1,0,1,continuous,36,12,5,5,8,8,70,30,Rolling,Concrete Barrier,Base & Surface
"1,700",8,RIV,215,N,9,1,1,0,1,continuous,36,12,5,5,8,8,70,30,Rolling,Concrete Barrier,Base & Surface
"1,701",8,RIV,215,N,19,1,1,0,2,mix,36,12,8,8,11,8,70,22,Flat,Concrete Barrier,Base & Surface
"1,702",8,RIV,215,N,0,1,1,0,1,continuous,48,16,8,8,11,8,70,18,Flat,Concrete Barrier,Base & Surface
"1,703",8,RIV,215,N,0,1,1,0,1,continuous,48,16,8,8,11,8,70,18,Flat,Concrete Barrier,Base & Surface
"1,704",8,SBD,215,N,1,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Metal Beam Barrier,Base & Surface
"1,705",8,SBD,215,N,3,1,1,0,1,continuous,36,12,5,2,8,8,70,48,Flat,No Barriers,Concrete
"1,706",8,SBD,215,N,6,1,1,0,1,continuous,36,12,5,2,8,8,70,48,Flat,No Barriers,Concrete
"1,707",8,SBD,215,N,7,1,1,0,1,continuous,36,12,8,8,11,8,70,22,Flat,Concrete Barrier,Base & Surface
"1,708",8,RIV,215,N,12,1,1,0,1,continuous,36,12,5,5,8,8,70,30,Rolling,Concrete Barrier,Base & Surface
"1,709",8,SBD,215,N,3,1,1,0,1,continuous,36,12,5,5,8,8,70,22,Flat,Guardrail,Concrete
"1,710",8,SBD,215,N,4,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Metal Beam Barrier,Base & Surface
"1,711",8,SBD,215,N,4,1,1,0,1,continuous,36,12,0,0,8,8,70,22,Flat,Metal Beam Barrier,Base & Surface
"1,712",8,SBD,215,N,5,1,1,0,1,continuous,36,12,5,5,8,8,70,22,Flat,Guardrail,Concrete
"1,713",8,SBD,215,N,14,1,1,0,1,continuous,36,12,8,8,11,8,70,22,Flat,Concrete Barrier,Base & Surface
"1,714",8,RIV,215,N,24,1,1,0,2,mix,36,12,5,5,8,8,70,99,Rolling,Bridge barrier,Base & Surface
"1,715",8,SBD,215,N,0,1,1,0,1,continuous,48,12,0,0,13,10,70,22,Flat,Metal Beam Barrier,Concrete
"1,716",8,SBD,215,N,0,1,1,0,1,continuous,48,12,0,0,13,10,70,22,Flat,Metal Beam Barrier,Concrete
"1,717",8,RIV,215,N,36,1,1,0,1,continuous,48,16,8,8,11,8,70,18,Flat,Concrete Barrier,Base & Surface
"1,718",8,SBD,215,N,36,1,1,0,1,continuous,36,12,8,8,11,8,70,22,Flat,Concrete Barrier,Base & Surface
"1,719",8,SBD,215,N,3,1,1,0,1,continuous,36,12,8,8,11,8,70,22,Flat,Concrete Barrier,Base & Surface
"1,720",8,SBD,215,N,4,1,1,0,1,continuous,36,12,5,2,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,721",8,RIV,215,N,13,1,2,1,3,mix,36,12,5,5,8,8,70,99,Rolling,Bridge barrier,Base & Surface
"1,722",8,RIV,215,N,13,1,1,0,1,continuous,36,12,10,10,8,8,70,20,Flat,Concrete Barrier,Bridge Deck
"1,723",8,SBD,215,N,13,1,1,0,1,continuous,36,12,8,8,11,8,70,22,Flat,Concrete Barrier,Base & Surface
"1,724",8,RIV,215,N,4,1,1,0,1,continuous,36,12,10,10,8,8,70,20,Flat,Concrete Barrier,Bridge Deck
"1,725",8,SBD,215,N,8,1,1,0,1,continuous,36,12,5,2,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,726",8,SBD,215,N,9,1,1,0,1,continuous,36,12,8,8,11,8,70,22,Flat,Concrete Barrier,Base & Surface
"1,727",8,SBD,215,N,11,1,1,0,2,mix,36,12,5,2,8,8,70,22,Flat,Metal Beam Barrier,Concrete
"1,728",8,SBD,215,N,0,1,1,0,1,continuous,36,12,8,8,11,8,70,22,Flat,Concrete Barrier,Base & Surface
"1,729",8,RIV,215,N,14,1,1,0,1,continuous,36,12,10,10,8,8,70,20,Flat,Concrete Barrier,Bridge Deck
"1,730",8,SBD,215,N,0,1,1,0,1,continuous,24,12,0,0,0,0,70,99,Flat,Guardrail,Concrete
"1,731",8,SBD,215,N,12,1,1,0,1,continuous,48,12,0,0,13,10,70,22,Flat,Metal Beam Barrier,Concrete
"1,732",8,RIV,215,N,47,1,1,0,1,continuous,36,12,5,5,8,8,70,30,Rolling,Concrete Barrier,Base & Surface
"1,733",8,RIV,215,N,0,1,1,0,1,continuous,48,16,8,8,11,8,70,18,Flat,Concrete Barrier,Base & Surface
"1,734",8,SBD,215,N,3,1,1,0,1,continuous,36,12,5,5,8,8,70,90,Flat,No Barriers,Concrete
"1,735",8,RIV,215,N,9,1,1,0,1,continuous,36,12,5,5,8,8,70,30,Rolling,Concrete Barrier,Base & Surface
"1,736",8,SBD,215,S,4,1,1,0,1,continuous,36,12,8,8,11,8,70,22,Flat,Concrete Barrier,Base & Surface
"1,737",8,RIV,215,S,9,1,1,0,1,continuous,36,12,5,5,8,8,70,30,Rolling,Concrete Barrier,Base & Surface
"1,738",8,RIV,215,S,27,1,1,0,1,continuous,36,12,5,5,8,8,70,30,Rolling,Concrete Barrier,Base & Surface
"1,739",8,SBD,215,S,12,1,1,0,1,continuous,36,12,5,2,8,8,70,90,Flat,No Barriers,Concrete
"1,740",8,RIV,215,S,7,1,1,0,2,mix,36,12,5,5,8,8,70,99,Rolling,Bridge barrier,Bridge Deck
